id,width,depth,height,weight,value,allowedRotations
I6786,1200,1600,930,438.4,438.4,012345
I6787,1200,1600,930,438.4,438.4,012345
I6788,1200,1600,930,438.4,438.4,012345
I6789,1200,1600,930,438.4,438.4,012345
I6790,1200,1600,930,438.4,438.4,012345
I6791,1200,1600,930,438.4,438.4,012345
I6792,1200,1600,930,438.4,438.4,012345
I6793,1200,1600,930,438.4,438.4,012345
I6794,1200,1600,930,438.4,438.4,012345
I6795,1200,1600,930,438.4,438.4,012345
I6796,1200,1600,930,438.4,438.4,012345
I6797,1200,1600,930,438.4,438.4,012345
I6798,1000,1200,359,29.38,29.38,012345
I6799,1000,1200,975,165.375,165.375,012345
I6800,1000,1200,975,165.375,165.375,012345
I6801,1000,1200,975,165.375,165.375,012345
I6802,1000,1200,975,165.375,165.375,012345
I6803,1000,1200,975,165.375,165.375,012345
I6804,1225,1400,1160,317.0,317.0,012345
I6805,1225,1400,1160,317.0,317.0,012345
I6806,1225,1400,1160,317.0,317.0,012345
I6807,1225,1400,1160,317.0,317.0,012345
I6808,1225,1400,1160,317.0,317.0,012345
I6809,1225,1400,1160,317.0,317.0,012345
I6810,1225,1400,1160,317.0,317.0,012345
I6811,1225,1400,1160,317.0,317.0,012345
I6812,1225,1400,1160,317.0,317.0,012345
I6813,1225,1400,1160,317.0,317.0,012345
I6814,1225,1400,1160,317.0,317.0,012345
I6815,1225,1400,1160,317.0,317.0,012345
I6816,1225,1400,1160,317.0,317.0,012345
I6817,1200,1400,1450,179.4,179.4,012345
I6818,1200,1400,1450,179.4,179.4,012345
I6819,1200,1400,1450,179.4,179.4,012345
I6820,1200,1400,1450,179.4,179.4,012345
I6821,1200,1400,1450,179.4,179.4,012345
I6822,1200,1400,1450,179.4,179.4,012345
I6823,1200,1400,1450,179.4,179.4,012345
I6824,1200,1400,1450,179.4,179.4,012345
I6825,1200,1400,1450,179.4,179.4,012345
I6826,1200,1400,1450,179.4,179.4,012345
I6827,1200,1400,1450,179.4,179.4,012345
I6828,1200,1400,1450,179.4,179.4,012345
I6829,1200,1400,1450,179.4,179.4,012345
I6830,1200,1400,1450,179.4,179.4,012345
I6831,1200,1400,1450,179.4,179.4,012345
I6832,1200,1400,1450,179.4,179.4,012345
I6833,1200,1400,1450,179.4,179.4,012345
I6834,1200,1400,1450,179.4,179.4,012345
I6835,1200,1400,1450,179.4,179.4,012345
I6836,1200,1400,1450,179.4,179.4,012345
I6837,1200,1400,1450,179.4,179.4,012345
I6838,1200,1400,1450,179.4,179.4,012345
I6839,570,780,478,48.896,48.896,012345
I6840,570,780,478,48.896,48.896,012345
I6841,1000,1200,750,227.528,227.528,012345
I6842,1200,1400,1450,179.4,179.4,012345
I6843,1200,1400,1450,179.4,179.4,012345
I6844,1200,1400,1450,179.4,179.4,012345
I6845,1200,1400,1450,179.4,179.4,012345
I6846,1200,1400,1450,179.4,179.4,012345
I6847,1200,1400,1450,179.4,179.4,012345
I6848,1200,1400,1450,179.4,179.4,012345
I6849,1200,1400,1450,179.4,179.4,012345
I6850,1200,1400,1450,179.4,179.4,012345
I6851,1200,1400,1450,179.4,179.4,012345
I6852,1200,1400,1450,179.4,179.4,012345
I6853,1200,1400,1450,179.4,179.4,012345
I6854,1200,1400,1450,179.4,179.4,012345
I6855,1200,1400,1450,179.4,179.4,012345
I6856,1200,1400,1450,179.4,179.4,012345
I6857,1200,1400,1450,179.4,179.4,012345
I6858,1200,1400,1450,179.4,179.4,012345
I6859,1200,1400,1450,179.4,179.4,012345
I6860,1200,1400,1450,179.4,179.4,012345
I6861,1200,1400,1450,179.4,179.4,012345
I6862,1200,1400,1450,179.4,179.4,012345
I6863,1200,1400,1450,179.4,179.4,012345
I6864,1200,1400,1450,179.4,179.4,012345
I6865,1200,1400,1450,179.4,179.4,012345
I6866,1200,1600,975,1471.6,1471.6,012345
I6867,570,780,478,170.28,170.28,012345
I6868,570,780,478,170.28,170.28,012345
I6869,570,780,478,170.28,170.28,012345
I6870,570,780,478,170.28,170.28,012345
I6871,570,780,478,170.28,170.28,012345
I6872,1000,1200,1155,366.75,366.75,012345
I6873,1000,1200,975,527.4,527.4,012345
I6874,1000,1200,975,527.4,527.4,012345
I6875,1000,1200,975,527.4,527.4,012345
I6876,1000,1200,975,527.4,527.4,012345
I6877,1000,1200,975,527.4,527.4,012345
I6878,1000,1200,975,527.4,527.4,012345
I6879,1000,1200,975,527.4,527.4,012345
I6880,1000,1200,975,527.4,527.4,012345
I6881,1000,1200,975,527.4,527.4,012345
I6882,1200,1600,1350,207.72,207.72,012345
I6883,1200,1600,1350,205.16,205.16,012345
I6884,1200,1600,1350,205.16,205.16,012345
I6885,1200,1600,1350,205.16,205.16,012345
I6886,1200,1900,750,845.38,845.38,012345
I6887,1200,1900,750,845.38,845.38,012345
I6888,1000,1200,930,324.1,324.1,012345
I6889,1200,1600,930,277.828,277.828,012345
I6890,1000,1200,750,351.756,351.756,012345
I6891,570,780,478,101.52,101.52,012345
I6892,570,780,478,269.32,269.32,012345
I6893,1000,1200,750,500.86,500.86,012345
I6894,1000,1200,975,577.8,577.8,012345
I6895,1000,1200,975,577.8,577.8,012345
I6896,1000,1200,975,577.8,577.8,012345
I6897,1000,1200,975,577.8,577.8,012345
I6898,1000,1200,975,577.8,577.8,012345
I6899,1000,1200,975,577.8,577.8,012345
I6900,1000,1200,975,577.8,577.8,012345
I6901,1000,1200,975,577.8,577.8,012345
I6902,1225,1400,1160,317.0,317.0,012345
I6903,1225,1400,1160,317.0,317.0,012345
I6904,1225,1400,1160,317.0,317.0,012345
I6905,1225,1400,1160,317.0,317.0,012345
I6906,1225,1400,1160,317.0,317.0,012345
I6907,1225,1400,1160,317.0,317.0,012345
I6908,1225,1400,1160,317.0,317.0,012345
I6909,1225,1400,1160,317.0,317.0,012345
I6910,1225,1400,1160,317.0,317.0,012345
I6911,1225,1400,1160,317.0,317.0,012345
I6912,1225,1400,1160,317.0,317.0,012345
I6913,1225,1400,1160,317.0,317.0,012345
I6914,1225,1400,1160,317.0,317.0,012345
I6915,1200,1600,930,277.828,277.828,012345
I6916,1200,1600,930,277.828,277.828,012345
I6917,1000,1200,975,337.9,337.9,012345
I6918,1200,1900,750,845.38,845.38,012345
I6919,1200,1900,750,845.38,845.38,012345
I6920,1200,1600,1350,207.72,207.72,012345
I6921,1200,1600,1350,207.72,207.72,012345
I6922,1200,1600,1350,207.72,207.72,012345
I6923,1200,1600,1350,207.72,207.72,012345
I6924,1225,1400,1160,278.5,278.5,012345
I6925,1225,1400,1160,278.5,278.5,012345
I6926,1225,1400,1160,278.5,278.5,012345
I6927,1225,1400,1160,278.5,278.5,012345
I6928,1225,1400,1160,278.5,278.5,012345
I6929,1225,1400,1160,278.5,278.5,012345
I6930,1225,1400,1160,278.5,278.5,012345
I6931,1225,1400,1160,278.5,278.5,012345
I6932,1225,1400,1160,278.5,278.5,012345
I6933,1225,1400,1160,278.5,278.5,012345
I6934,1225,1400,1160,278.5,278.5,012345
I6935,1225,1400,1160,278.5,278.5,012345
I6936,1225,1400,1160,278.5,278.5,012345
I6937,1225,1400,1160,278.5,278.5,012345
I6938,1225,1400,1160,278.5,278.5,012345
I6939,1225,1400,1160,278.5,278.5,012345
I6940,1225,1400,1160,278.5,278.5,012345
I6941,1225,1400,1160,278.5,278.5,012345
I6942,1225,1400,1160,278.5,278.5,012345
I6943,1225,1400,1160,278.5,278.5,012345
I6944,1225,1400,1160,278.5,278.5,012345
I6945,1225,1400,1160,278.5,278.5,012345
I6946,1225,1400,1160,278.5,278.5,012345
I6947,570,780,478,100.96,100.96,012345
I6948,570,780,478,100.96,100.96,012345
I6949,570,780,478,100.96,100.96,012345
I6950,570,780,478,100.96,100.96,012345
I6951,570,780,478,100.96,100.96,012345
I6952,570,780,478,104.768,104.768,012345
I6953,570,780,478,104.768,104.768,012345
I6954,570,780,478,104.768,104.768,012345
I6955,570,780,478,104.768,104.768,012345
I6956,570,780,478,104.768,104.768,012345
I6957,570,780,478,270.08,270.08,012345
I6958,1000,1200,545,690.5,690.5,012345
I6959,570,780,478,160.56,160.56,012345
I6960,1000,1200,750,351.944,351.944,012345
I6961,1000,1200,750,351.944,351.944,012345
I6962,1200,1600,1350,303.92,303.92,012345
I6963,1200,1600,1350,303.92,303.92,012345
I6964,1200,1600,1350,303.92,303.92,012345
I6965,1200,1600,1350,303.92,303.92,012345
I6966,1200,1400,1450,179.4,179.4,012345
I6967,1200,1400,1450,179.4,179.4,012345
I6968,1200,1400,1450,179.4,179.4,012345
I6969,1200,1400,1450,179.4,179.4,012345
I6970,1200,1400,1450,179.4,179.4,012345
I6971,1200,1400,1450,179.4,179.4,012345
I6972,1200,1400,1450,179.4,179.4,012345
I6973,1200,1400,1450,179.4,179.4,012345
I6974,1200,1400,1450,179.4,179.4,012345
I6975,1200,1400,1450,179.4,179.4,012345
I6976,1200,1400,1450,179.4,179.4,012345
I6977,1200,1400,1450,179.4,179.4,012345
I6978,1200,1400,1450,179.4,179.4,012345
I6979,1200,1400,1450,179.4,179.4,012345
I6980,570,780,478,96.256,96.256,012345
I6981,570,780,478,96.256,96.256,012345
I6982,1200,1600,1350,207.72,207.72,012345
I6983,1200,1600,1350,207.72,207.72,012345
I6984,1200,1600,1350,207.72,207.72,012345
I6985,1200,1600,1350,207.72,207.72,012345
I6986,1200,1600,1350,207.72,207.72,012345
I6987,1200,1600,1350,207.72,207.72,012345
I6988,1000,1200,645,330.5,330.5,012345
I6989,570,780,478,104.768,104.768,012345
I6990,1000,1200,750,227.528,227.528,012345
I6991,1000,1200,750,227.528,227.528,012345
I6992,1000,1200,545,690.5,690.5,012345
I6993,1000,1200,545,690.5,690.5,012345
I6994,1200,1400,1450,179.4,179.4,012345
I6995,1200,1400,1450,179.4,179.4,012345
I6996,1200,1400,1450,179.4,179.4,012345
I6997,1200,1400,1450,179.4,179.4,012345
I6998,1200,1400,1450,179.4,179.4,012345
I6999,1200,1400,1450,179.4,179.4,012345
I7000,1200,1400,1450,179.4,179.4,012345
I7001,1200,1400,1450,179.4,179.4,012345
I7002,1200,1400,1450,179.4,179.4,012345
I7003,1200,1400,1450,179.4,179.4,012345
I7004,1200,1400,1450,179.4,179.4,012345
I7005,1200,1400,1450,179.4,179.4,012345
I7006,1200,1400,1450,179.4,179.4,012345
I7007,1200,1400,1450,179.4,179.4,012345
I7008,1000,1200,975,248.88,248.88,012345
I7009,1000,1200,975,248.88,248.88,012345
I7010,1000,1200,975,248.88,248.88,012345
I7011,570,780,478,104.768,104.768,012345
I7012,1200,1600,1350,207.72,207.72,012345
I7013,1200,1600,1350,207.72,207.72,012345
I7014,1200,1600,1350,207.72,207.72,012345
I7015,1200,1600,1350,207.72,207.72,012345
I7016,1200,1600,1350,207.72,207.72,012345
I7017,1200,1600,1350,207.72,207.72,012345
I7018,1200,1600,1350,207.72,207.72,012345
I7019,1200,1600,1350,207.72,207.72,012345
I7020,1200,1600,1350,207.72,207.72,012345
I7021,1200,1600,1350,207.72,207.72,012345
I7022,1200,1600,1350,207.72,207.72,012345
I7023,1200,1600,1350,207.72,207.72,012345
I7024,1200,1600,1350,207.72,207.72,012345
I7025,1200,1600,1350,207.72,207.72,012345
I7026,1200,1600,1350,207.72,207.72,012345
I7027,1200,1600,1350,207.72,207.72,012345
I7028,1200,1600,1350,207.72,207.72,012345
I7029,1200,1600,1350,207.72,207.72,012345
I7030,1200,1600,1350,207.72,207.72,012345
I7031,1200,1600,1350,207.72,207.72,012345
I7032,1200,1600,1350,207.72,207.72,012345
I7033,1200,1600,1350,207.72,207.72,012345
I7034,1200,1600,1350,207.72,207.72,012345
I7035,1200,1600,1350,207.72,207.72,012345
I7036,1200,1600,1350,303.92,303.92,012345
I7037,1200,1600,1350,303.92,303.92,012345
I7038,1200,1600,1350,303.92,303.92,012345
I7039,1200,1600,1350,303.92,303.92,012345
I7040,1200,1600,1350,303.92,303.92,012345
I7041,1200,1600,1350,303.92,303.92,012345
I7042,1200,1600,1350,303.92,303.92,012345
I7043,1000,1200,975,183.84,183.84,012345
I7044,1000,1200,975,183.84,183.84,012345
I7045,1000,1200,975,183.84,183.84,012345
I7046,1000,1200,975,183.84,183.84,012345
I7047,1000,1200,975,183.84,183.84,012345
I7048,1200,1600,1350,303.92,303.92,012345
I7049,1200,1600,1350,207.72,207.72,012345
I7050,1200,1600,1350,207.72,207.72,012345
I7051,1200,1600,1350,207.72,207.72,012345
I7052,1200,1600,1350,207.72,207.72,012345
I7053,1200,1600,1350,207.72,207.72,012345
I7054,1200,1600,1350,207.72,207.72,012345
I7055,1200,1600,1350,207.72,207.72,012345
I7056,1200,1600,1350,207.72,207.72,012345
I7057,1200,1600,1350,207.72,207.72,012345
I7058,1200,1600,1350,207.72,207.72,012345
I7059,1200,1600,1350,207.72,207.72,012345
I7060,1200,1600,1350,207.72,207.72,012345
I7061,1200,1600,1350,207.72,207.72,012345
I7062,1200,1600,1350,207.72,207.72,012345
I7063,1200,1600,1350,207.72,207.72,012345
I7064,1200,1600,1350,207.72,207.72,012345
I7065,1200,1600,1350,207.72,207.72,012345
I7066,570,780,478,104.768,104.768,012345
I7067,570,780,478,104.768,104.768,012345
I7068,570,780,478,104.768,104.768,012345
I7069,1000,1200,359,70.016,70.016,012345
I7070,1000,1200,975,577.8,577.8,012345
I7071,1000,1200,975,577.8,577.8,012345
I7072,1000,1200,975,577.8,577.8,012345
I7073,1000,1200,975,577.8,577.8,012345
I7074,1000,1200,975,577.8,577.8,012345
I7075,570,780,478,101.52,101.52,012345
I7076,1000,1200,359,72.704,72.704,012345
I7077,1200,1600,930,310.76,310.76,012345
I7078,570,780,478,100.96,100.96,012345
I7079,570,780,478,100.96,100.96,012345
I7080,570,780,478,100.96,100.96,012345
I7081,570,780,478,100.96,100.96,012345
I7082,570,780,478,100.96,100.96,012345
I7083,570,780,478,100.96,100.96,012345
I7084,570,780,478,100.96,100.96,012345
I7085,570,780,478,100.96,100.96,012345
I7086,570,780,478,100.96,100.96,012345
I7087,570,780,478,100.96,100.96,012345
I7088,570,780,478,100.96,100.96,012345
I7089,1200,1900,750,713.62,713.62,012345
I7090,1200,1900,750,713.62,713.62,012345
I7091,1000,1200,1155,375.0,375.0,012345
I7092,1000,1200,545,690.5,690.5,012345
I7093,1000,1200,1155,375.0,375.0,012345
I7094,570,780,478,96.256,96.256,012345
I7095,570,780,478,96.256,96.256,012345
I7096,570,780,478,96.256,96.256,012345
I7097,1000,1200,750,351.944,351.944,012345
I7098,1200,1600,1350,303.92,303.92,012345
I7099,1200,1600,1350,303.92,303.92,012345
I7100,1200,1600,1350,303.92,303.92,012345
I7101,1200,1600,930,547.3,547.3,012345
I7102,1200,1600,930,547.3,547.3,012345
I7103,1200,1600,930,547.3,547.3,012345
I7104,1200,1600,930,547.3,547.3,012345
I7105,1200,1600,930,547.3,547.3,012345
I7106,1200,1600,930,547.3,547.3,012345
I7107,1200,1600,930,547.3,547.3,012345
I7108,1200,1600,930,547.3,547.3,012345
I7109,1200,1400,1450,179.4,179.4,012345
I7110,1200,1400,1450,179.4,179.4,012345
I7111,1200,1400,1450,179.4,179.4,012345
I7112,1200,1400,1450,179.4,179.4,012345
I7113,1200,1400,1450,179.4,179.4,012345
I7114,1200,1400,1450,179.4,179.4,012345
I7115,1200,1400,1450,179.4,179.4,012345
I7116,1200,1400,1450,179.4,179.4,012345
I7117,1200,1400,1450,179.4,179.4,012345
I7118,1200,1400,1450,179.4,179.4,012345
I7119,1200,1400,1450,179.4,179.4,012345
I7120,1200,1400,1450,179.4,179.4,012345
I7121,1200,1400,1450,179.4,179.4,012345
I7122,1200,1400,1450,179.4,179.4,012345
I7123,1200,1400,1450,179.4,179.4,012345
I7124,1200,1400,1450,179.4,179.4,012345
I7125,1200,1400,1450,179.4,179.4,012345
I7126,1200,1400,1450,179.4,179.4,012345
I7127,1200,1400,1450,179.4,179.4,012345
I7128,1200,1400,1450,179.4,179.4,012345
I7129,1200,1400,1450,179.4,179.4,012345
I7130,1200,1400,1450,179.4,179.4,012345
I7131,1200,1400,1450,179.4,179.4,012345
I7132,1200,1400,1450,179.4,179.4,012345
I7133,1200,1400,1450,179.4,179.4,012345
I7134,1200,1400,1450,179.4,179.4,012345
I7135,1200,1400,1450,179.4,179.4,012345
I7136,1200,1400,1450,179.4,179.4,012345
I7137,1200,1400,1450,179.4,179.4,012345
I7138,1000,1200,359,77.352,77.352,012345
I7139,1000,1200,975,294.46,294.46,012345
I7140,1225,1400,1160,317.0,317.0,012345
I7141,1225,1400,1160,317.0,317.0,012345
I7142,1225,1400,1160,317.0,317.0,012345
I7143,1225,1400,1160,317.0,317.0,012345
I7144,1225,1400,1160,317.0,317.0,012345
I7145,1225,1400,1160,317.0,317.0,012345
I7146,1225,1400,1160,317.0,317.0,012345
I7147,1225,1400,1160,317.0,317.0,012345
I7148,1225,1400,1160,317.0,317.0,012345
I7149,1225,1400,1160,317.0,317.0,012345
I7150,1225,1400,1160,317.0,317.0,012345
I7151,1225,1400,1160,317.0,317.0,012345
I7152,1225,1400,1160,317.0,317.0,012345
I7153,1225,1400,1160,317.0,317.0,012345
I7154,570,780,478,160.56,160.56,012345
I7155,570,780,478,160.56,160.56,012345
I7156,1000,1200,930,324.1,324.1,012345
I7157,1000,1200,930,324.1,324.1,012345
I7158,1200,1600,1350,303.92,303.92,012345
I7159,1200,1600,1350,303.92,303.92,012345
I7160,1200,1600,1350,303.92,303.92,012345
I7161,1000,1200,1155,375.0,375.0,012345
I7162,1000,1200,975,527.4,527.4,012345
I7163,1000,1200,975,527.4,527.4,012345
I7164,1000,1200,975,527.4,527.4,012345
I7165,1000,1200,975,527.4,527.4,012345
I7166,1000,1200,975,527.4,527.4,012345
I7167,1200,1900,750,845.38,845.38,012345
I7168,1200,1900,750,845.38,845.38,012345
I7169,1000,1200,545,690.5,690.5,012345
I7170,1000,1200,545,690.5,690.5,012345
I7171,1200,1600,930,454.873,454.873,012345
I7172,1200,1600,930,454.873,454.873,012345
I7173,1200,1600,930,454.873,454.873,012345
I7174,1200,1600,930,454.873,454.873,012345
I7175,1200,1600,930,514.24,514.24,012345
I7176,1225,1400,1160,278.5,278.5,012345
I7177,1225,1400,1160,278.5,278.5,012345
I7178,1225,1400,1160,278.5,278.5,012345
I7179,1225,1400,1160,278.5,278.5,012345
I7180,1225,1400,1160,278.5,278.5,012345
I7181,1225,1400,1160,278.5,278.5,012345
I7182,1225,1400,1160,278.5,278.5,012345
I7183,1225,1400,1160,278.5,278.5,012345
I7184,1225,1400,1160,278.5,278.5,012345
I7185,1000,1200,975,259.6,259.6,012345
I7186,1000,1200,975,259.6,259.6,012345
I7187,1000,1200,545,690.5,690.5,012345
I7188,1000,1200,750,500.86,500.86,012345
I7189,1000,1200,750,500.86,500.86,012345
I7190,1000,1200,975,225.6,225.6,012345
I7191,1000,1200,975,225.6,225.6,012345
I7192,1000,1200,975,225.6,225.6,012345
I7193,1000,1200,975,225.6,225.6,012345
I7194,1000,1200,975,225.6,225.6,012345
I7195,1000,1200,975,225.6,225.6,012345
I7196,1000,1200,975,225.6,225.6,012345
I7197,1000,1200,545,729.5,729.5,012345
I7198,1000,1200,545,729.5,729.5,012345
I7199,570,780,478,104.768,104.768,012345
I7200,570,780,478,104.768,104.768,012345
I7201,570,780,478,104.768,104.768,012345
I7202,1000,1200,750,351.756,351.756,012345
I7203,1000,1200,750,351.756,351.756,012345
I7204,1000,1200,750,351.944,351.944,012345
I7205,1000,1200,750,351.944,351.944,012345
I7206,1000,1200,750,351.944,351.944,012345
I7207,570,780,478,81.72,81.72,012345
I7208,570,780,478,81.72,81.72,012345
I7209,570,780,478,81.72,81.72,012345
I7210,570,780,478,81.72,81.72,012345
I7211,570,780,478,81.72,81.72,012345
I7212,1000,1200,975,337.45,337.45,012345
I7213,1000,1200,975,337.9,337.9,012345
I7214,1000,1200,359,29.38,29.38,012345
I7215,570,780,478,104.768,104.768,012345
I7216,570,780,478,104.768,104.768,012345
I7217,570,780,478,104.768,104.768,012345
I7218,1200,1600,1350,303.92,303.92,012345
I7219,1200,1600,1350,303.92,303.92,012345
I7220,1200,1600,1350,303.92,303.92,012345
I7221,1200,1600,1350,303.92,303.92,012345
I7222,1200,1600,1350,303.92,303.92,012345
I7223,1000,1200,750,229.88,229.88,012345
I7224,1000,1200,750,229.88,229.88,012345
I7225,1000,1200,750,229.88,229.88,012345
I7226,1000,1200,750,229.88,229.88,012345
I7227,1000,1200,750,229.88,229.88,012345
I7228,1000,1200,750,229.88,229.88,012345
I7229,1000,1200,558,136.704,136.704,012345
I7230,1200,1400,1450,179.4,179.4,012345
I7231,1200,1400,1450,179.4,179.4,012345
I7232,1200,1400,1450,179.4,179.4,012345
I7233,1200,1400,1450,179.4,179.4,012345
I7234,1200,1400,1450,179.4,179.4,012345
I7235,1200,1400,1450,179.4,179.4,012345
I7236,1200,1400,1450,179.4,179.4,012345
I7237,1200,1400,1450,179.4,179.4,012345
I7238,1200,1400,1450,179.4,179.4,012345
I7239,1200,1400,1450,179.4,179.4,012345
I7240,1200,1400,1450,179.4,179.4,012345
I7241,1200,1400,1450,179.4,179.4,012345
I7242,1200,1400,1450,179.4,179.4,012345
I7243,1200,1400,1450,179.4,179.4,012345
I7244,1200,1400,1450,179.4,179.4,012345
I7245,1200,1400,1450,179.4,179.4,012345
I7246,1200,1400,1450,179.4,179.4,012345
I7247,1200,1400,1450,179.4,179.4,012345
I7248,1200,1400,1450,179.4,179.4,012345
I7249,1200,1400,1450,179.4,179.4,012345
I7250,1200,1400,1450,179.4,179.4,012345
I7251,1200,1400,1450,179.4,179.4,012345
I7252,1200,1400,1450,179.4,179.4,012345
I7253,1200,1400,1450,179.4,179.4,012345
I7254,1200,1400,1450,179.4,179.4,012345
I7255,1200,1400,1450,179.4,179.4,012345
I7256,1200,1400,1450,179.4,179.4,012345
I7257,1200,1400,1450,179.4,179.4,012345
I7258,1200,1400,1450,179.4,179.4,012345
I7259,1200,1400,1450,179.4,179.4,012345
I7260,1200,1400,1450,179.4,179.4,012345
I7261,1200,1400,1450,179.4,179.4,012345
I7262,1200,1400,1450,179.4,179.4,012345
I7263,1200,1400,1450,179.4,179.4,012345
I7264,1200,1600,1350,303.92,303.92,012345
I7265,1200,1600,1350,303.92,303.92,012345
I7266,1200,1600,1350,303.92,303.92,012345
I7267,1000,1200,975,652.0,652.0,012345
I7268,570,780,478,269.32,269.32,012345
I7269,570,780,478,100.96,100.96,012345
I7270,570,780,478,100.96,100.96,012345
I7271,570,780,478,100.96,100.96,012345
I7272,570,780,478,100.96,100.96,012345
I7273,570,780,478,100.96,100.96,012345
I7274,1200,1600,930,547.3,547.3,012345
I7275,1200,1600,930,547.3,547.3,012345
I7276,1200,1600,930,547.3,547.3,012345
I7277,1200,1600,1350,303.92,303.92,012345
I7278,1200,1600,1350,303.92,303.92,012345
I7279,1200,1600,1350,303.92,303.92,012345
I7280,1200,1600,1350,303.92,303.92,012345
I7281,1200,1600,1350,303.92,303.92,012345
I7282,1225,1400,1160,278.5,278.5,012345
I7283,1225,1400,1160,278.5,278.5,012345
I7284,1225,1400,1160,278.5,278.5,012345
I7285,1225,1400,1160,278.5,278.5,012345
I7286,1225,1400,1160,278.5,278.5,012345
I7287,1225,1400,1160,278.5,278.5,012345
I7288,1225,1400,1160,278.5,278.5,012345
I7289,1225,1400,1160,278.5,278.5,012345
I7290,1225,1400,1160,278.5,278.5,012345
I7291,1225,1400,1160,278.5,278.5,012345
I7292,1200,1900,750,845.38,845.38,012345
I7293,1000,1200,545,729.5,729.5,012345
I7294,570,780,478,100.96,100.96,012345
I7295,570,780,478,100.96,100.96,012345
I7296,570,780,478,100.96,100.96,012345
I7297,570,780,478,100.96,100.96,012345
I7298,570,780,478,100.96,100.96,012345
I7299,570,780,478,100.96,100.96,012345
I7300,570,780,478,100.96,100.96,012345
I7301,570,780,478,100.96,100.96,012345
I7302,570,780,478,100.96,100.96,012345
I7303,570,780,478,170.28,170.28,012345
I7304,570,780,478,170.28,170.28,012345
I7305,570,780,478,170.28,170.28,012345
I7306,570,780,478,170.28,170.28,012345
I7307,570,780,478,170.28,170.28,012345
I7308,570,780,478,170.28,170.28,012345
I7309,570,780,478,96.256,96.256,012345
I7310,1000,1200,645,330.5,330.5,012345
I7311,570,780,478,270.08,270.08,012345
I7312,570,780,478,160.56,160.56,012345
I7313,1225,1400,1160,278.5,278.5,012345
I7314,1225,1400,1160,278.5,278.5,012345
I7315,1225,1400,1160,278.5,278.5,012345
I7316,1225,1400,1160,278.5,278.5,012345
I7317,1225,1400,1160,278.5,278.5,012345
I7318,1225,1400,1160,278.5,278.5,012345
I7319,1225,1400,1160,278.5,278.5,012345
I7320,1225,1400,1160,278.5,278.5,012345
I7321,1225,1400,1160,278.5,278.5,012345
I7322,1225,1400,1160,278.5,278.5,012345
I7323,1225,1400,1160,278.5,278.5,012345
I7324,1000,1200,750,229.88,229.88,012345
I7325,1000,1200,750,229.88,229.88,012345
I7326,1000,1200,750,229.88,229.88,012345
I7327,1000,1200,750,405.72,405.72,012345
I7328,1200,1400,1450,179.4,179.4,012345
I7329,1200,1400,1450,179.4,179.4,012345
I7330,1200,1400,1450,179.4,179.4,012345
I7331,1200,1400,1450,179.4,179.4,012345
I7332,1200,1400,1450,179.4,179.4,012345
I7333,1200,1400,1450,179.4,179.4,012345
I7334,1200,1400,1450,179.4,179.4,012345
I7335,1200,1400,1450,179.4,179.4,012345
I7336,1200,1400,1450,179.4,179.4,012345
I7337,1200,1400,1450,179.4,179.4,012345
I7338,1200,1400,1450,179.4,179.4,012345
I7339,1200,1400,1450,179.4,179.4,012345
I7340,1200,1400,1450,179.4,179.4,012345
I7341,1200,1400,1450,179.4,179.4,012345
I7342,1200,1400,1450,179.4,179.4,012345
I7343,1200,1400,1450,179.4,179.4,012345
I7344,1200,1400,1450,179.4,179.4,012345
I7345,1200,1400,1450,179.4,179.4,012345
I7346,1200,1400,1450,179.4,179.4,012345
I7347,1200,1400,1450,179.4,179.4,012345
I7348,1200,1400,1450,179.4,179.4,012345
I7349,1200,1400,1450,179.4,179.4,012345
I7350,1200,1400,1450,179.4,179.4,012345
I7351,1200,1400,1450,179.4,179.4,012345
I7352,1200,1400,1450,179.4,179.4,012345
I7353,1200,1400,1450,179.4,179.4,012345
I7354,1200,1400,1450,179.4,179.4,012345
I7355,1200,1400,1450,179.4,179.4,012345
I7356,1200,1400,1450,179.4,179.4,012345
I7357,570,780,478,82.32,82.32,012345
I7358,570,780,478,82.32,82.32,012345
I7359,570,780,478,82.32,82.32,012345
I7360,1200,1600,1350,303.92,303.92,012345
I7361,1200,1600,1350,303.92,303.92,012345
I7362,1200,1600,1350,303.92,303.92,012345
I7363,1200,1600,1350,303.92,303.92,012345
I7364,570,780,478,81.72,81.72,012345
I7365,570,780,478,81.72,81.72,012345
I7366,570,780,478,81.72,81.72,012345
I7367,570,780,478,81.72,81.72,012345
I7368,570,780,478,81.72,81.72,012345
I7369,570,780,478,81.72,81.72,012345
I7370,1200,1600,930,277.828,277.828,012345
I7371,1000,1200,975,308.76,308.76,012345
I7372,1000,1200,750,229.88,229.88,012345
I7373,1000,1200,750,229.88,229.88,012345
I7374,1000,1200,750,229.88,229.88,012345
I7375,1200,1600,1350,303.92,303.92,012345
I7376,570,780,478,270.08,270.08,012345
I7377,1000,1200,558,122.032,122.032,012345
I7378,1200,1600,1350,207.72,207.72,012345
I7379,1200,1600,1350,207.72,207.72,012345
I7380,1200,1600,1350,207.72,207.72,012345
I7381,1200,1600,1350,207.72,207.72,012345
I7382,1200,1600,1350,207.72,207.72,012345
I7383,1200,1600,1350,207.72,207.72,012345
I7384,1200,1600,1350,207.72,207.72,012345
